(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer (Buy Box) Percentage,Featured Offer (Buy Box) Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0F3XL6Z8X,B0DQQCWY6T,"D-Mannose 2000mg with Cranberry & Hibiscus - Clinically Tested Strength for Urinary Tract Health - Supplement for Women - Bladder, Liver & Microflora Support - Made in USA - Vegan, 240 Capsules",IL-HUGA-72N0,"1,846",34,100.00%,100.00%,"2,373",40,100.00%,100.00%,98.45%,95.45%,837,14,45.34%,41.18%,"$30,884.40",$504.20,803,14
